values,cdf
0.1821293522959598,0.6409495548961425
0.18232428661498287,0.6439169139465876
0.18653407329516325,0.6468842729970327
0.19354463768563246,0.6498516320474778
0.1948680576588796,0.6528189910979229
0.2045135404669291,0.655786350148368
0.287152122410961,0.658753709198813
0.29221972543839536,0.6617210682492581
0.30211394014934767,0.6646884272997032
0.3059834580917657,0.6676557863501483
0.3105780625907918,0.6706231454005934
0.31578164294832045,0.6735905044510386
0.3202933506850508,0.6765578635014837
0.3218603127975764,0.6795252225519288
0.32697913133774503,0.6824925816023739
0.3391879384335949,0.685459940652819
0.34315120287223255,0.6884272997032641
0.34448450632273075,0.6913946587537092
0.3559403104141007,0.6943620178041543
0.3616421932458128,0.6973293768545994
0.36266805965387494,0.7002967359050445
0.3665420940656697,0.7032640949554896
0.3750043789758824,0.7062314540059347
0.37769651969140083,0.7091988130563798
0.382092707400405,0.712166172106825
0.4064869045024755,0.7151335311572701
0.40995950253570856,0.7181008902077152
0.4501468287930122,0.7210682492581603
0.45108481950648976,0.7240356083086054
0.45783454895634923,0.7270029673590505
0.46173148406047576,0.7299703264094956
0.4693691880236375,0.7329376854599406
0.4826779835063241,0.7359050445103857
0.4830141248237874,0.7388724035608308
0.5127176387008653,0.7418397626112759
0.5155064182358763,0.744807121661721
0.5185170788477761,0.7477744807121661
0.525908257897138,0.7507418397626113
0.53162273346882,0.7537091988130564
0.5364431130719756,0.7566765578635015
0.5409268149465396,0.7596439169139466
0.5473695166655625,0.7626112759643917
0.5501077795618042,0.7655786350148368
0.5511065661043383,0.7685459940652819
0.572492176753629,0.771513353115727
0.5789064025865441,0.7744807121661721
0.58940002505664,0.7774480712166172
0.5955417832897721,0.7804154302670623
0.6013477063706427,0.7833827893175074
0.6065249495267486,0.7863501483679525
0.6070020883593162,0.7893175074183977
0.607662723834689,0.7922848664688428
0.614448777732408,0.7952522255192879
0.6163550940140673,0.798219584569733
0.617124767910121,0.8011869436201781
0.6248904516425032,0.8041543026706232
0.6275625650755224,0.8071216617210683
0.6317699693722881,0.8100890207715133
0.6329037327567375,0.8130563798219584
0.6357190550814098,0.8160237388724035
0.6387159817108831,0.8189910979228486
0.6420769080633374,0.8219584569732937
0.6509465492497829,0.8249258160237388
0.6579469159770442,0.827893175074184
0.6597323852332794,0.8308605341246291
0.6610803018009724,0.8338278931750742
0.6654137671129255,0.8367952522255193
0.6736365468743968,0.8397626112759644
0.6997343237648636,0.8427299703264095
0.7222353883026271,0.8456973293768546
0.7439464027817448,0.8486646884272997
0.7465027470020174,0.8516320474777448
0.7679977150936665,0.8545994065281899
0.7720523106847921,0.857566765578635
0.7771801616553973,0.8605341246290801
0.7918622752761316,0.8635014836795252
0.7941871990530172,0.8664688427299704
0.8006930724272544,0.8694362017804155
0.8081212505521068,0.8724035608308606
0.8196413307005803,0.8753709198813057
0.8218149169917636,0.8783382789317508
0.827299436030789,0.8813056379821959
0.8281893880547656,0.884272997032641
0.8372252227881586,0.887240356083086
0.8488414601815318,0.8902077151335311
0.850296619061095,0.8931750741839762
0.8555116034762226,0.8961424332344213
0.8574618057693069,0.8991097922848664
0.8593406019973489,0.9020771513353115
0.8714526592835924,0.9050445103857567
0.8987199194523694,0.9080118694362018
0.8997070078753641,0.9109792284866469
0.9059083730856005,0.913946587537092
0.9129139141772219,0.9169139465875371
0.9192447812619347,0.9198813056379822
0.9279232958262309,0.9228486646884273
0.9326272261501783,0.9258160237388724
0.9361707102064852,0.9287833827893175
0.9373632126449057,0.9317507418397626
0.946265634559297,0.9347181008902077
0.9596340902876703,0.9376854599406528
0.9626404125214607,0.9406528189910979
0.989816550477928,0.9436201780415431
0.9949335929738328,0.9465875370919882
1.0689955699060083,0.9495548961424333
1.0838299555334736,0.9525222551928784
1.170626538764985,0.9554896142433235
1.1755871987581608,0.9584569732937686
1.182682745702392,0.9614243323442137
1.1856004976713965,0.9643916913946587
1.2309179903345169,0.9673590504451038
1.2356370024998347,0.9703264094955489
1.2530717976086871,0.973293768545994
1.2532735178905008,0.9762611275964391
1.2541475435086538,0.9792284866468842
1.2771720434113178,0.9821958456973294
1.3710956614583223,0.9851632047477745
1.4256192339926455,0.9881305637982196
1.4450524135388059,0.9910979228486647
1.452720262268302,0.9940652818991098
1.4722486340640701,0.9970326409495549
1.5278153943429755,1.0
