values,cdf
0.45778384084550333,0.7416666666666667
0.4705731833218963,0.7444444444444445
0.4802943857852751,0.7472222222222222
0.48087951956529884,0.75
0.4822836180745829,0.7527777777777778
0.4832195092599566,0.7555555555555555
0.4897668439032932,0.7583333333333333
0.5184478404036537,0.7611111111111111
0.5577589694645346,0.7638888888888888
0.5577589694645346,0.7666666666666667
0.5616882135544372,0.7694444444444445
0.5630744231362836,0.7722222222222223
0.5654995594639989,0.775
0.5680391822454879,0.7777777777777778
0.5823344055020899,0.7805555555555556
0.6281154739674596,0.7833333333333333
0.6370267870700492,0.7861111111111111
0.6377117569017637,0.7888888888888889
0.6409073102317655,0.7916666666666666
0.6414777762967095,0.7944444444444444
0.6501425862462035,0.7972222222222223
0.6542428680274648,0.8
0.6665279464606163,0.8027777777777778
0.6669824962287982,0.8055555555555556
0.6719804126818119,0.8083333333333333
0.6770878829989709,0.8111111111111111
0.677655128189277,0.8138888888888889
0.678562615959782,0.8166666666666667
0.6915935634081315,0.8194444444444444
0.6983818157575152,0.8222222222222222
0.7076474933222096,0.825
0.7082120412700432,0.8277777777777777
0.7180272410037508,0.8305555555555556
0.7710182253686594,0.8333333333333334
0.8110337254048703,0.8361111111111111
0.8634924716389595,0.8388888888888889
0.9099532107391639,0.8416666666666667
0.927659722547349,0.8444444444444444
0.9645585006760959,0.8472222222222222
0.9773539503213805,0.85
0.9815775020327316,0.8527777777777777
0.9850409625851217,0.8555555555555555
0.9965007177729792,0.8583333333333333
0.996932772401957,0.8611111111111112
1.01483819219001,0.8638888888888889
1.01483819219001,0.8666666666666667
1.0202219118126834,0.8694444444444445
1.026784130554775,0.8722222222222222
1.0425713713197386,0.875
1.0555382001770868,0.8777777777777778
1.0714709505770508,0.8805555555555555
1.0924780516231662,0.8833333333333333
1.0941813097801705,0.8861111111111111
1.0990757570421144,0.8888888888888888
1.0992884777140277,0.8916666666666667
1.1199962887132462,0.8944444444444445
1.1256134999919156,0.8972222222222223
1.133977585578952,0.9
1.1341891990783832,0.9027777777777778
1.137151086535661,0.9055555555555556
1.137574106465605,0.9083333333333333
1.140323085423328,0.9111111111111111
1.140323085423328,0.9138888888888889
1.1410630025685884,0.9166666666666666
1.145500791577706,0.9194444444444444
1.1486688440480712,0.9222222222222223
1.1562660730487402,0.925
1.164697369047127,0.9277777777777778
1.181738420494026,0.9305555555555556
1.1832090796394608,0.9333333333333333
1.1881439443541861,0.9361111111111111
1.2035552314432407,0.9388888888888889
1.211613777049131,0.9416666666666667
1.213809893424866,0.9444444444444444
1.2321874309909295,0.9472222222222222
1.2738735867250237,0.95
1.3439842874618182,0.9527777777777777
1.4166321389207357,0.9555555555555556
1.4186617599801266,0.9583333333333334
1.6006157218412693,0.9611111111111111
1.612565660392727,0.9638888888888889
1.7953923361251802,0.9666666666666667
1.8337534829461042,0.9694444444444444
1.891577466877426,0.9722222222222222
2.0643655225825155,0.975
2.1566202142738136,0.9777777777777777
2.264619432826242,0.9805555555555555
2.4791232455480565,0.9833333333333333
2.4903337524554,0.9861111111111112
2.5336195556885235,0.9888888888888889
2.5464012756528795,0.9916666666666667
2.606631416801196,0.9944444444444445
2.607320982356952,0.9972222222222222
2.607320982356952,1.0
